"LL"	"Param"	"AICc"	"AIC"	"Slope"	"R2"	"Null"	"File"	"Variable_Size"	"Species"	"Model"	"cluster"	"shade"	"Phyl"	"Lhab"	"Origin"
-2408.783	23	4865.141	4863.566	0.9928731	0.3558589	NA	"./Results/Model_Fits/HEI_PIRUModel.12c.txt"	"HEI"	"PIRU"	"Model.12c"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2395.145	25	4842.151	4840.291	1.002114	0.3796427	NA	"./Results/Model_Fits/HEI_PIRUModel.13a.txt"	"HEI"	"PIRU"	"Model.13a"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2398.629	25	4849.117	4847.258	0.9941105	0.3743719	NA	"./Results/Model_Fits/HEI_PIRUModel.13b.txt"	"HEI"	"PIRU"	"Model.13b"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2407.43	23	4862.434	4860.859	0.9849916	0.3582771	NA	"./Results/Model_Fits/HEI_PIRUModel.13c.txt"	"HEI"	"PIRU"	"Model.13c"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2401.156	25	4854.172	4852.312	0.9935973	0.370012	NA	"./Results/Model_Fits/HEI_PIRUModel.14a.txt"	"HEI"	"PIRU"	"Model.14a"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2399.099	25	4850.057	4848.198	1.000098	0.3732202	NA	"./Results/Model_Fits/HEI_PIRUModel.14b.txt"	"HEI"	"PIRU"	"Model.14b"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2406.79	23	4861.154	4859.579	0.9870092	0.3604307	NA	"./Results/Model_Fits/HEI_PIRUModel.14c.txt"	"HEI"	"PIRU"	"Model.14c"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-7791.412	2	15586.83	15586.82	648.0982	-3.84042	NA	"./Results/Model_Fits/HEI_PISTModel.01a.txt"	"HEI"	"PIST"	"Model.01a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4540.646	4	9089.327	9089.291	0.9889021	-0.03506574	NA	"./Results/Model_Fits/HEI_PISTModel.02a.txt"	"HEI"	"PIST"	"Model.02a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4340.718	8	8697.565	8697.437	1.000104	0.1989697	NA	"./Results/Model_Fits/HEI_PISTModel.03a.txt"	"HEI"	"PIST"	"Model.03a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4340.021	9	8698.201	8698.041	0.9966006	0.1997866	NA	"./Results/Model_Fits/HEI_PISTModel.04a.txt"	"HEI"	"PIST"	"Model.04a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4303.309	10	8626.814	8626.618	0.998452	0.2427612	NA	"./Results/Model_Fits/HEI_PISTModel.05a.txt"	"HEI"	"PIST"	"Model.05a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4290.114	10	8600.424	8600.228	0.9937507	0.2582072	NA	"./Results/Model_Fits/HEI_PISTModel.06a.txt"	"HEI"	"PIST"	"Model.06a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4203.699	10	8427.595	8427.399	0.9940606	0.3589475	NA	"./Results/Model_Fits/HEI_PISTModel.07a.txt"	"HEI"	"PIST"	"Model.07a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3975.822	27	8007.01	8005.644	1.003572	0.5710185	NA	"./Results/Model_Fits/HEI_PISTModel.08a.txt"	"HEI"	"PIST"	"Model.08a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3956.856	27	7969.077	7967.712	1.008803	0.5853075	NA	"./Results/Model_Fits/HEI_PISTModel.08b.txt"	"HEI"	"PIST"	"Model.08b"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3978.723	26	8010.714	8009.447	1.002532	0.5687562	NA	"./Results/Model_Fits/HEI_PISTModel.08c.txt"	"HEI"	"PIST"	"Model.08c"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4314.901	11	8652.037	8651.802	1.001922	0.2291918	NA	"./Results/Model_Fits/HEI_PISTModel.09a.txt"	"HEI"	"PIST"	"Model.09a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4315.405	11	8653.044	8652.809	0.9987093	0.2286021	NA	"./Results/Model_Fits/HEI_PISTModel.09b.txt"	"HEI"	"PIST"	"Model.09b"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4316.064	10	8652.324	8652.128	0.998973	0.2278299	NA	"./Results/Model_Fits/HEI_PISTModel.09c.txt"	"HEI"	"PIST"	"Model.09c"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4021.146	13	8068.616	8068.291	0.9994537	0.535287	NA	"./Results/Model_Fits/HEI_PISTModel.10a.txt"	"HEI"	"PIST"	"Model.10a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4016.567	13	8059.459	8059.134	0.9967327	0.5390607	NA	"./Results/Model_Fits/HEI_PISTModel.10b.txt"	"HEI"	"PIST"	"Model.10b"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4016.735	12	8057.747	8057.469	1.000797	0.5388807	NA	"./Results/Model_Fits/HEI_PISTModel.10c.txt"	"HEI"	"PIST"	"Model.10c"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4164.946	12	8354.17	8353.892	0.9987312	0.4012712	NA	"./Results/Model_Fits/HEI_PISTModel.11a.txt"	"HEI"	"PIST"	"Model.11a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4164.532	12	8353.342	8353.064	0.9999447	0.4017002	NA	"./Results/Model_Fits/HEI_PISTModel.11b.txt"	"HEI"	"PIST"	"Model.11b"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4190.536	11	8403.306	8403.071	1.001727	0.3736563	NA	"./Results/Model_Fits/HEI_PISTModel.11c.txt"	"HEI"	"PIST"	"Model.11c"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3965.283	28	7988.035	7986.567	0.9968701	0.5791991	NA	"./Results/Model_Fits/HEI_PISTModel.12a.txt"	"HEI"	"PIST"	"Model.12a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3952.762	28	7962.993	7961.524	1.000262	0.5880389	NA	"./Results/Model_Fits/HEI_PISTModel.12b.txt"	"HEI"	"PIST"	"Model.12b"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3979.119	26	8011.504	8010.237	1.003166	0.5685128	NA	"./Results/Model_Fits/HEI_PISTModel.12c.txt"	"HEI"	"PIST"	"Model.12c"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3988.68	28	8034.827	8033.359	0.9970023	0.5611428	NA	"./Results/Model_Fits/HEI_PISTModel.13a.txt"	"HEI"	"PIST"	"Model.13a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3961.756	28	7980.981	7979.512	1.001687	0.5814591	NA	"./Results/Model_Fits/HEI_PISTModel.13b.txt"	"HEI"	"PIST"	"Model.13b"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3978.417	26	8010.1	8008.833	0.99978	0.5691022	NA	"./Results/Model_Fits/HEI_PISTModel.13c.txt"	"HEI"	"PIST"	"Model.13c"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3963.714	28	7984.897	7983.429	0.999995	0.5800424	NA	"./Results/Model_Fits/HEI_PISTModel.14a.txt"	"HEI"	"PIST"	"Model.14a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3981.054	28	8019.576	8018.108	1.003043	0.5669992	NA	"./Results/Model_Fits/HEI_PISTModel.14b.txt"	"HEI"	"PIST"	"Model.14b"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3982.517	26	8018.301	8017.034	1.003969	0.5658624	NA	"./Results/Model_Fits/HEI_PISTModel.14c.txt"	"HEI"	"PIST"	"Model.14c"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3159.24	2	6322.504	6322.479	321.5026	-1.825631	NA	"./Results/Model_Fits/HEI_PISYModel.01a.txt"	"HEI"	"PISY"	"Model.01a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-2208.14	4	4424.362	4424.281	0.9760668	-0.1008493	NA	"./Results/Model_Fits/HEI_PISYModel.02a.txt"	"HEI"	"PISY"	"Model.02a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-2148.375	8	4313.046	4312.751	0.9948977	0.007532099	NA	"./Results/Model_Fits/HEI_PISYModel.03a.txt"	"HEI"	"PISY"	"Model.03a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-2148.797	9	4315.964	4315.595	0.999994	0.006767158	NA	"./Results/Model_Fits/HEI_PISYModel.04a.txt"	"HEI"	"PISY"	"Model.04a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-2087.049	10	4194.552	4194.099	0.9982508	0.1187445	NA	"./Results/Model_Fits/HEI_PISYModel.05a.txt"	"HEI"	"PISY"	"Model.05a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-2088.522	10	4197.496	4197.043	0.9984898	0.1160747	NA	"./Results/Model_Fits/HEI_PISYModel.06a.txt"	"HEI"	"PISY"	"Model.06a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-2069.441	10	4159.334	4158.881	0.9938088	0.1506774	NA	"./Results/Model_Fits/HEI_PISYModel.07a.txt"	"HEI"	"PISY"	"Model.07a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1901.201	23	3850.736	3848.402	0.9990837	0.4557737	NA	"./Results/Model_Fits/HEI_PISYModel.08a.txt"	"HEI"	"PISY"	"Model.08a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1901.472	23	3851.278	3848.944	1.009061	0.4552823	NA	"./Results/Model_Fits/HEI_PISYModel.08b.txt"	"HEI"	"PISY"	"Model.08b"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1906.111	22	3858.356	3856.221	0.9948942	0.44687	NA	"./Results/Model_Fits/HEI_PISYModel.08c.txt"	"HEI"	"PISY"	"Model.08c"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-2059.217	11	4140.979	4140.434	0.9999995	0.1692174	NA	"./Results/Model_Fits/HEI_PISYModel.09a.txt"	"HEI"	"PISY"	"Model.09a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-2059.251	11	4141.046	4140.502	0.9998297	0.1691563	NA	"./Results/Model_Fits/HEI_PISYModel.09b.txt"	"HEI"	"PISY"	"Model.09b"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-2077.497	10	4175.447	4174.994	0.9917931	0.1360672	NA	"./Results/Model_Fits/HEI_PISYModel.09c.txt"	"HEI"	"PISY"	"Model.09c"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1906.337	13	3839.427	3838.673	1.002643	0.4464601	NA	"./Results/Model_Fits/HEI_PISYModel.10a.txt"	"HEI"	"PISY"	"Model.10a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1906.578	13	3839.91	3839.157	1.007029	0.4460526	NA	"./Results/Model_Fits/HEI_PISYModel.10b.txt"	"HEI"	"PISY"	"Model.10b"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1908.491	12	3841.627	3840.982	0.9969	0.442553	NA	"./Results/Model_Fits/HEI_PISYModel.10c.txt"	"HEI"	"PISY"	"Model.10c"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-2103.693	12	4232.031	4231.386	0.9965244	0.08856206	NA	"./Results/Model_Fits/HEI_PISYModel.11a.txt"	"HEI"	"PISY"	"Model.11a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-2071.808	12	4168.26	4167.615	0.9886394	0.1463849	NA	"./Results/Model_Fits/HEI_PISYModel.11b.txt"	"HEI"	"PISY"	"Model.11b"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-2132.521	11	4287.587	4287.043	0.9893179	0.03628307	NA	"./Results/Model_Fits/HEI_PISYModel.11c.txt"	"HEI"	"PISY"	"Model.11c"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1903.516	24	3857.575	3855.033	1.000823	0.4515745	NA	"./Results/Model_Fits/HEI_PISYModel.12a.txt"	"HEI"	"PISY"	"Model.12a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1901.478	24	3853.499	3850.956	0.9983927	0.4552709	NA	"./Results/Model_Fits/HEI_PISYModel.12b.txt"	"HEI"	"PISY"	"Model.12b"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1906.309	22	3858.753	3856.618	0.9958451	0.4465102	NA	"./Results/Model_Fits/HEI_PISYModel.12c.txt"	"HEI"	"PISY"	"Model.12c"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1901.341	24	3853.225	3850.683	1.000403	0.4555191	NA	"./Results/Model_Fits/HEI_PISYModel.13a.txt"	"HEI"	"PISY"	"Model.13a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1901.041	24	3852.625	3850.082	1.000271	0.4560632	NA	"./Results/Model_Fits/HEI_PISYModel.13b.txt"	"HEI"	"PISY"	"Model.13b"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1905.564	22	3857.264	3855.129	0.9843668	0.4478607	NA	"./Results/Model_Fits/HEI_PISYModel.13c.txt"	"HEI"	"PISY"	"Model.13c"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1902.389	24	3855.32	3852.777	0.9923278	0.4536196	NA	"./Results/Model_Fits/HEI_PISYModel.14a.txt"	"HEI"	"PISY"	"Model.14a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1900.839	24	3852.22	3849.678	0.9886648	0.4564301	NA	"./Results/Model_Fits/HEI_PISYModel.14b.txt"	"HEI"	"PISY"	"Model.14b"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1904.119	22	3854.373	3852.238	0.9998088	0.4504822	NA	"./Results/Model_Fits/HEI_PISYModel.14c.txt"	"HEI"	"PISY"	"Model.14c"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-3443.617	2	6891.269	6891.234	186.1799	-4.190956	NA	"./Results/Model_Fits/HEI_QUROModel.01a.txt"	"HEI"	"QURO"	"Model.01a"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1641.482	4	3291.079	3290.963	0.9599136	-0.1462681	NA	"./Results/Model_Fits/HEI_QUROModel.02a.txt"	"HEI"	"QURO"	"Model.02a"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1563.513	8	3143.447	3143.026	0.9963453	0.028724	NA	"./Results/Model_Fits/HEI_QUROModel.03a.txt"	"HEI"	"QURO"	"Model.03a"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1561.583	9	3141.694	3141.166	1.000837	0.03305561	NA	"./Results/Model_Fits/HEI_QUROModel.04a.txt"	"HEI"	"QURO"	"Model.04a"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1603.278	10	3227.202	3226.555	0.9727972	-0.06052334	NA	"./Results/Model_Fits/HEI_QUROModel.05a.txt"	"HEI"	"QURO"	"Model.05a"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1510.05	10	3040.748	3040.101	1.000286	0.1487143	NA	"./Results/Model_Fits/HEI_QUROModel.06a.txt"	"HEI"	"QURO"	"Model.06a"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1556.17	10	3132.986	3132.339	0.9938498	0.045205	NA	"./Results/Model_Fits/HEI_QUROModel.07a.txt"	"HEI"	"QURO"	"Model.07a"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1434.975	17	2905.788	2903.95	0.9944126	0.3173421	NA	"./Results/Model_Fits/HEI_QUROModel.08a.txt"	"HEI"	"QURO"	"Model.08a"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1436.389	17	2908.615	2906.777	1.008249	0.3140398	NA	"./Results/Model_Fits/HEI_QUROModel.08b.txt"	"HEI"	"QURO"	"Model.08b"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1437.024	16	2907.676	2906.047	1.006314	0.3126147	NA	"./Results/Model_Fits/HEI_QUROModel.08c.txt"	"HEI"	"QURO"	"Model.08c"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1472.575	11	2967.929	2967.15	0.9964951	0.2328236	NA	"./Results/Model_Fits/HEI_QUROModel.09a.txt"	"HEI"	"QURO"	"Model.09a"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1472.99	11	2968.758	2967.979	0.9991266	0.2318929	NA	"./Results/Model_Fits/HEI_QUROModel.09b.txt"	"HEI"	"QURO"	"Model.09b"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1474.385	10	2969.417	2968.77	1.003097	0.2287609	NA	"./Results/Model_Fits/HEI_QUROModel.09c.txt"	"HEI"	"QURO"	"Model.09c"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1453.787	13	2934.654	2933.573	0.9967102	0.2749916	NA	"./Results/Model_Fits/HEI_QUROModel.10a.txt"	"HEI"	"QURO"	"Model.10a"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1443.107	13	2913.294	2912.214	0.9935432	0.2989609	NA	"./Results/Model_Fits/HEI_QUROModel.10b.txt"	"HEI"	"QURO"	"Model.10b"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1448.714	12	2922.351	2921.428	0.9988539	0.2863766	NA	"./Results/Model_Fits/HEI_QUROModel.10c.txt"	"HEI"	"QURO"	"Model.10c"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1458.422	12	2941.767	2940.844	0.9973715	0.2645884	NA	"./Results/Model_Fits/HEI_QUROModel.11a.txt"	"HEI"	"QURO"	"Model.11a"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1457.383	12	2939.69	2938.767	0.991751	0.2669196	NA	"./Results/Model_Fits/HEI_QUROModel.11b.txt"	"HEI"	"QURO"	"Model.11b"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1459.183	11	2941.145	2940.367	0.994196	0.2628797	NA	"./Results/Model_Fits/HEI_QUROModel.11c.txt"	"HEI"	"QURO"	"Model.11c"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1436.043	18	2910.146	2908.085	0.9977884	0.3148161	NA	"./Results/Model_Fits/HEI_QUROModel.12a.txt"	"HEI"	"QURO"	"Model.12a"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1435.312	18	2908.684	2906.624	0.9967693	0.3164564	NA	"./Results/Model_Fits/HEI_QUROModel.12b.txt"	"HEI"	"QURO"	"Model.12b"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1436.864	16	2907.357	2905.728	0.9955798	0.3129727	NA	"./Results/Model_Fits/HEI_QUROModel.12c.txt"	"HEI"	"QURO"	"Model.12c"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1435.136	18	2908.331	2906.271	0.9962799	0.3168522	NA	"./Results/Model_Fits/HEI_QUROModel.13a.txt"	"HEI"	"QURO"	"Model.13a"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1433.415	18	2904.89	2902.829	0.9803053	0.3207144	NA	"./Results/Model_Fits/HEI_QUROModel.13b.txt"	"HEI"	"QURO"	"Model.13b"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1436.656	16	2906.94	2905.312	1.002312	0.3134401	NA	"./Results/Model_Fits/HEI_QUROModel.13c.txt"	"HEI"	"QURO"	"Model.13c"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1435.055	18	2908.17	2906.11	1.006491	0.317033	NA	"./Results/Model_Fits/HEI_QUROModel.14a.txt"	"HEI"	"QURO"	"Model.14a"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1435.615	18	2909.291	2907.231	1.005049	0.3157752	NA	"./Results/Model_Fits/HEI_QUROModel.14b.txt"	"HEI"	"QURO"	"Model.14b"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1436.616	16	2906.861	2905.232	0.9924586	0.313529	NA	"./Results/Model_Fits/HEI_QUROModel.14c.txt"	"HEI"	"QURO"	"Model.14c"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-7111.597	2	14227.21	14227.19	390.486	-2.637262	NA	"./Results/Model_Fits/HEI_QURUModel.01a.txt"	"HEI"	"QURU"	"Model.01a"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-3644.558	4	7297.173	7297.116	0.9597221	-0.03200838	NA	"./Results/Model_Fits/HEI_QURUModel.02a.txt"	"HEI"	"QURU"	"Model.02a"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-3399.191	8	6814.59	6814.383	1.000262	0.1523686	NA	"./Results/Model_Fits/HEI_QURUModel.03a.txt"	"HEI"	"QURU"	"Model.03a"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-3399.737	9	6817.734	6817.475	0.9980103	0.1519584	NA	"./Results/Model_Fits/HEI_QURUModel.04a.txt"	"HEI"	"QURU"	"Model.04a"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-3201.474	10	6423.264	6422.947	1.003815	0.3009406	NA	"./Results/Model_Fits/HEI_QURUModel.05a.txt"	"HEI"	"QURU"	"Model.05a"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-3121.98	10	6264.278	6263.961	1.000111	0.3606747	NA	"./Results/Model_Fits/HEI_QURUModel.06a.txt"	"HEI"	"QURU"	"Model.06a"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-3189.085	10	6398.487	6398.17	1.000468	0.3102501	NA	"./Results/Model_Fits/HEI_QURUModel.07a.txt"	"HEI"	"QURU"	"Model.07a"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-2967.622	23	5982.866	5981.245	1.003189	0.4766645	NA	"./Results/Model_Fits/HEI_QURUModel.08a.txt"	"HEI"	"QURU"	"Model.08a"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-2970.698	23	5989.017	5987.396	1.00909	0.4743536	NA	"./Results/Model_Fits/HEI_QURUModel.08b.txt"	"HEI"	"QURU"	"Model.08b"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-2980.528	22	6006.54	6005.056	1.00097	0.4669668	NA	"./Results/Model_Fits/HEI_QURUModel.08c.txt"	"HEI"	"QURU"	"Model.08c"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-3182.69	11	6387.76	6387.379	0.9952125	0.3150555	NA	"./Results/Model_Fits/HEI_QURUModel.09a.txt"	"HEI"	"QURU"	"Model.09a"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-3184.784	11	6391.95	6391.569	1.001675	0.3134816	NA	"./Results/Model_Fits/HEI_QURUModel.09b.txt"	"HEI"	"QURU"	"Model.09b"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-3185.782	10	6391.882	6391.565	1.001327	0.3127316	NA	"./Results/Model_Fits/HEI_QURUModel.09c.txt"	"HEI"	"QURU"	"Model.09c"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-3115.931	13	6258.388	6257.862	0.9956573	0.3652205	NA	"./Results/Model_Fits/HEI_QURUModel.10a.txt"	"HEI"	"QURU"	"Model.10a"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-3112.22	13	6250.966	6250.44	1.000708	0.368009	NA	"./Results/Model_Fits/HEI_QURUModel.10b.txt"	"HEI"	"QURU"	"Model.10b"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-3118.086	12	6260.624	6260.173	0.9948858	0.3636007	NA	"./Results/Model_Fits/HEI_QURUModel.10c.txt"	"HEI"	"QURU"	"Model.10c"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-3368.753	12	6761.957	6761.506	0.9711434	0.1752412	NA	"./Results/Model_Fits/HEI_QURUModel.11a.txt"	"HEI"	"QURU"	"Model.11a"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-3364.219	12	6752.889	6752.438	0.9754849	0.178648	NA	"./Results/Model_Fits/HEI_QURUModel.11b.txt"	"HEI"	"QURU"	"Model.11b"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-3375.417	11	6773.214	6772.834	0.9971678	0.1702337	NA	"./Results/Model_Fits/HEI_QURUModel.11c.txt"	"HEI"	"QURU"	"Model.11c"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-2972.723	24	5995.21	5993.446	0.991396	0.472832	NA	"./Results/Model_Fits/HEI_QURUModel.12a.txt"	"HEI"	"QURU"	"Model.12a"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-2966.111	24	5981.986	5980.221	0.9966892	0.4778005	NA	"./Results/Model_Fits/HEI_QURUModel.12b.txt"	"HEI"	"QURU"	"Model.12b"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-2972.169	22	5989.822	5988.338	1.006576	0.4732505	NA	"./Results/Model_Fits/HEI_QURUModel.12c.txt"	"HEI"	"QURU"	"Model.12c"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-2996.073	24	6041.91	6040.145	0.9994173	0.4552861	NA	"./Results/Model_Fits/HEI_QURUModel.13a.txt"	"HEI"	"QURU"	"Model.13a"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-2969.617	24	5988.999	5987.234	0.9954788	0.4751656	NA	"./Results/Model_Fits/HEI_QURUModel.13b.txt"	"HEI"	"QURU"	"Model.13b"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-2979.563	22	6004.609	6003.126	1.01256	0.4677024	NA	"./Results/Model_Fits/HEI_QURUModel.13c.txt"	"HEI"	"QURU"	"Model.13c"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-3041.063	24	6131.89	6130.125	0.9981549	0.4214791	NA	"./Results/Model_Fits/HEI_QURUModel.14a.txt"	"HEI"	"QURU"	"Model.14a"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-3121.467	24	6292.698	6290.933	0.9902407	0.3610606	NA	"./Results/Model_Fits/HEI_QURUModel.14b.txt"	"HEI"	"QURU"	"Model.14b"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-2974.487	22	5994.458	5992.974	1.000614	0.4715061	NA	"./Results/Model_Fits/HEI_QURUModel.14c.txt"	"HEI"	"QURU"	"Model.14c"	"cluster4"	"shade2"	"Ang"	"D"	"N"
-5940.279	2	11884.57	11884.56	466.5451	-3.260403	NA	"./Results/Model_Fits/HEI_THOCModel.01a.txt"	"HEI"	"THOC"	"Model.01a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3559.18	4	7126.409	7126.359	0.9501207	-0.2118483	NA	"./Results/Model_Fits/HEI_THOCModel.02a.txt"	"HEI"	"THOC"	"Model.02a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3346.124	8	6708.428	6708.248	1.000564	0.06092974	NA	"./Results/Model_Fits/HEI_THOCModel.03a.txt"	"HEI"	"THOC"	"Model.03a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3345.045	9	6708.314	6708.089	1.001102	0.06231201	NA	"./Results/Model_Fits/HEI_THOCModel.04a.txt"	"HEI"	"THOC"	"Model.04a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3280.108	10	6580.491	6580.216	1.002065	0.1454512	NA	"./Results/Model_Fits/HEI_THOCModel.05a.txt"	"HEI"	"THOC"	"Model.05a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3253.41	10	6527.096	6526.821	0.9973561	0.1796327	NA	"./Results/Model_Fits/HEI_THOCModel.06a.txt"	"HEI"	"THOC"	"Model.06a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3282.83	10	6585.935	6585.66	0.9994224	0.1419662	NA	"./Results/Model_Fits/HEI_THOCModel.07a.txt"	"HEI"	"THOC"	"Model.07a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3086.959	23	6221.32	6219.918	0.9961366	0.3927429	NA	"./Results/Model_Fits/HEI_THOCModel.08a.txt"	"HEI"	"THOC"	"Model.08a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3087.089	23	6221.58	6220.178	0.9920856	0.3925765	NA	"./Results/Model_Fits/HEI_THOCModel.08b.txt"	"HEI"	"THOC"	"Model.08b"	"cluster3"	"shade2"	"Gym"	"E"	"N"
